combo,replication,revenue,perfect,difference
524,43,62292,73224,0.149295313
524,44,99996,108258,0.076317686
524,45,91722,94032,0.024566105
524,46,94242,101256,0.069269969
524,47,100044,109332,0.084952256
524,48,64224,75636,0.150880533
524,49,100746,110898,0.091543581
525,0,81792,86508,0.054515189
525,1,94512,101556,0.069360747
525,2,98178,110958,0.115178716
525,3,101106,118902,0.149669476
525,4,100938,116430,0.13305849
525,5,95742,106476,0.10081145
525,6,99462,110808,0.102393329
525,7,77196,83736,0.078102608
525,8,99060,112098,0.116308944
525,9,87396,90252,0.031644728
525,10,77484,82380,0.059431901
525,11,95730,107574,0.110100954
525,12,91254,96948,0.058732516
525,13,60126,73260,0.179279279
525,14,99768,114096,0.12557846
525,15,90132,94404,0.04525232
525,16,92310,98748,0.065196257
525,17,98100,110172,0.10957412
525,18,96474,107808,0.105131345
525,19,97776,111912,0.126313532
525,20,99642,112266,0.112447224
525,21,81870,85308,0.040301027
525,22,92040,98760,0.068043742
525,23,96144,105498,0.088665188
525,24,64398,73776,0.127114509
525,25,96774,105600,0.083579545
525,26,100710,116010,0.131885182
525,27,92946,100704,0.077037655
525,28,98646,116148,0.150687054
525,29,100764,114276,0.11824005
525,30,101178,119046,0.150093241
525,31,100842,112848,0.106390897
525,32,96576,107874,0.1047333
525,33,100674,115494,0.128318354
525,34,90966,95652,0.048990089
525,35,94860,107562,0.118090032
525,36,75330,82644,0.088500073
525,37,99726,110850,0.100351827
525,38,93054,101490,0.08312149
525,39,75012,80448,0.067571599
525,40,98442,111366,0.116049782
525,41,98442,106938,0.079447904
525,42,90798,97518,0.068910355
525,43,98184,111402,0.118651371
525,44,70776,79212,0.106499015
525,45,82914,87024,0.047228351
525,46,96354,109836,0.12274664
525,47,91806,94116,0.02454418
525,48,76986,82512,0.066972077
525,49,98328,107856,0.088340009
526,0,91512,102534,0.10749605
526,1,98136,111588,0.120550597
526,2,88002,93792,0.061732344
526,3,90648,99588,0.089769852
526,4,88986,96864,0.081330525
526,5,98274,115698,0.150598973
526,6,89538,99156,0.096998669
526,7,92052,102666,0.103383788
526,8,89124,97776,0.088487973
526,9,87882,91548,0.040044567
526,10,92634,106944,0.133808348
526,11,89514,99450,0.099909502
526,12,68448,75492,0.0933079
526,13,86844,88512,0.018844902
526,14,99522,117006,0.149428234
526,15,89424,97530,0.083112888
526,16,91104,101544,0.102812574
526,17,97038,112122,0.134532028
526,18,101142,120000,0.15715
526,19,78630,82428,0.046076576
526,20,85650,87864,0.025198033
526,21,89004,94944,0.062563195
526,22,101580,117102,0.132551109
526,23,87636,97068,0.097168995
526,24,92148,102312,0.099343186
526,25,71478,79104,0.096404733
526,26,53772,61848,0.130578192
526,27,90456,95184,0.049672214
526,28,88596,97512,0.0914349
526,29,90360,98406,0.081763307
526,30,89280,96732,0.077037588
526,31,91650,101802,0.099722992
526,32,92676,107814,0.140408481
526,33,102966,120000,0.14195
526,34,86850,88320,0.016644022
526,35,88446,90204,0.019489158
526,36,97098,111588,0.129852672
526,37,77850,82566,0.057117942
526,38,100602,116664,0.137677433
526,39,97668,109296,0.106389987
526,40,98634,116760,0.155241521
526,41,93420,103374,0.096291137
526,42,91086,100374,0.092533923
526,43,88254,90936,0.02949327
526,44,87216,90492,0.036202095
526,45,76908,81600,0.0575
526,46,82236,84540,0.027253371
526,47,93444,100254,0.067927464
526,48,91350,99486,0.081780351
526,49,92328,103548,0.108355545
527,0,95952,115692,0.170625454
527,1,94842,109362,0.132770066
527,2,93012,108252,0.140782618
527,3,91404,103188,0.114199326
527,4,97302,117102,0.169083363
527,5,89112,101292,0.120246416
527,6,87276,94608,0.077498732
527,7,72150,78144,0.076704545
527,8,82422,84012,0.018925868
527,9,87612,98034,0.106310056
527,10,60864,70656,0.138586957
527,11,89232,101172,0.118016843
527,12,86490,93732,0.077262834
527,13,89094,101238,0.119954958
527,14,89718,104262,0.139494734
527,15,87522,96960,0.097339109
527,16,88338,96216,0.081878274
527,17,70194,76848,0.086586508
527,18,87498,94728,0.07632379
527,19,87510,89700,0.024414716
527,20,88374,99222,0.109330592
527,21,70764,77580,0.087857695
527,22,94296,108294,0.129259239
527,23,91188,107238,0.149667096
527,24,92538,103902,0.109372293
527,25,87534,99078,0.116514261
527,26,86958,96912,0.102711738
527,27,88500,100890,0.122807018
527,28,91272,105492,0.134796951
527,29,66510,74016,0.101410506
527,30,79842,82932,0.037259441
527,31,75468,80736,0.065249703
527,32,100926,120000,0.15895
527,33,89976,104496,0.138952687
527,34,83922,87540,0.041329678
527,35,96366,117852,0.18231341
527,36,90132,102648,0.12193126
527,37,93942,106488,0.117816092
527,38,89328,97908,0.087633288
527,39,86688,96960,0.105940594
527,40,99852,120000,0.1679
527,41,95976,114138,0.159123167
527,42,88698,98046,0.095343002
527,43,92808,106584,0.129250169
527,44,96546,112542,0.142133603
527,45,88176,98940,0.108793208
527,46,94122,110790,0.150446791
527,47,90390,105582,0.143888163
527,48,86160,92196,0.065469218
527,49,82644,85440,0.032724719
528,0,90750,110274,0.177049894
528,1,84006,92196,0.088832487
528,2,90804,109980,0.174358974
528,3,87888,102312,0.14098053
528,4,89262,111804,0.201620693
528,5,89910,102666,0.12424756
528,6,92934,114054,0.185175443
528,7,99684,120000,0.1693
528,8,90594,112974,0.198098678
528,9,90108,103302,0.1277226
528,10,91620,110436,0.170379224
528,11,87840,102132,0.139936553
528,12,94122,112872,0.166117372
528,13,84564,90612,0.066746126
528,14,81078,83040,0.023627168
528,15,90462,104562,0.134848224
528,16,88842,106992,0.169638852
528,17,68160,75948,0.102543846
528,18,93576,113334,0.174334269
528,19,86688,101580,0.146603662
528,20,75900,79032,0.039629517
528,21,80466,82548,0.025221689
528,22,84726,91788,0.076938162
528,23,87504,99744,0.122714148
528,24,87318,96936,0.099220104
528,25,89520,102822,0.129369201
528,26,82008,84468,0.029123455
528,27,83526,87828,0.048982101
528,28,89364,105300,0.151339031
528,29,89790,109386,0.179145412
528,30,75138,80316,0.064470342
528,31,78162,81396,0.039731682
528,32,66234,74052,0.105574461
528,33,50844,56604,0.101759593
528,34,88524,107154,0.173861918
528,35,84636,92514,0.085154679
528,36,93906,115560,0.187383178
528,37,89016,104934,0.151695351
528,38,94338,116844,0.192615795
528,39,23526,27060,0.13059867
528,40,103038,120000,0.14135
528,41,91404,108576,0.158156499
528,42,91992,115128,0.200958933
528,43,87090,99768,0.127074814
528,44,89826,106596,0.157322976
528,45,92778,109728,0.154472878
528,46,64470,73200,0.119262295
528,47,91266,107580,0.151645287
528,48,85788,102696,0.164641271
528,49,89520,107244,0.165267987
529,0,84384,98172,0.140447378
529,1,87216,108600,0.196906077
529,2,93906,120000,0.21745
529,3,95100,120000,0.2075
529,4,83184,88182,0.056678234
529,5,92760,120000,0.227
529,6,87216,109080,0.200440044
529,7,84408,102192,0.174025364
529,8,84438,94884,0.110092323
529,9,87690,106320,0.175225734
529,10,74100,78180,0.05218726
529,11,79380,81360,0.024336283
529,12,80172,88140,0.090401634
529,13,90918,115308,0.21152045
529,14,102588,120000,0.1451
529,15,89874,107586,0.164631086
529,16,86958,101802,0.145812459
529,17,74292,78324,0.051478474
529,18,85128,98400,0.134878049
529,19,85452,100854,0.152715807
529,20,83646,91344,0.084274829
529,21,74802,79896,0.063757885
529,22,82458,89316,0.076783555
529,23,93750,120000,0.21875
529,24,94350,120000,0.21375
529,25,64452,71460,0.09806885
529,26,88854,106242,0.163664088
529,27,81510,85824,0.05026566
529,28,72132,76020,0.051144436
529,29,69648,75396,0.076237466
529,30,86904,104862,0.171253648
529,31,87936,108876,0.192328888
529,32,90108,110118,0.181714161
529,33,87630,108906,0.195361137
529,34,86040,98982,0.130751046
529,35,90648,113658,0.202449454
529,36,86976,103620,0.160625362
529,37,90552,114348,0.208101585
529,38,86154,110280,0.218770403
529,39,91128,114258,0.202436591
529,40,55854,62328,0.10386985
529,41,90636,111192,0.184869415
529,42,84774,97800,0.133190184
529,43,84426,92892,0.091138096
529,44,83658,94272,0.112589104
529,45,83202,90108,0.076641364
529,46,88134,111060,0.206428957
529,47,51900,58452,0.112091973
529,48,86736,105198,0.175497633
529,49,89352,108798,0.178734903
530,0,86340,113472,0.239107445
530,1,86070,101796,0.154485441
530,2,79710,81648,0.023736038
530,3,82032,90900,0.097557756
530,4,84636,102138,0.1713564
530,5,87348,113352,0.229409274
530,6,44622,49236,0.093711918
530,7,82452,88176,0.064915623
530,8,80052,86340,0.072828353
530,9,86982,106956,0.186749691
530,10,84012,106134,0.20843462
530,11,84234,101664,0.17144712
530,12,79974,81600,0.019926471
530,13,85068,110412,0.229540267
530,14,85110,100320,0.151614833
530,15,23748,25992,0.086334257
530,16,87264,108690,0.197129451
530,17,86478,111060,0.221339816
530,18,72102,75912,0.050189693
530,19,63348,69672,0.090768171
530,20,90822,116394,0.219702046
530,21,84330,101298,0.167505775
530,22,85704,107454,0.202412195
530,23,91260,120000,0.2395
530,24,82800,96984,0.146250928
530,25,83682,102378,0.182617359
530,26,83802,102258,0.180484656
530,27,68892,75108,0.082760824
530,28,69180,75228,0.080395597
530,29,36762,39504,0.069410693
530,30,81546,99450,0.180030166
530,31,81402,87978,0.074745959
530,32,85356,113040,0.244904459
530,33,85794,100374,0.14525674
530,34,86106,111960,0.230921758
530,35,84306,99948,0.156501381
530,36,81684,89088,0.083108836
530,37,76452,78552,0.026733883
530,38,80154,85356,0.060944749
530,39,81792,85176,0.039729501
530,40,81900,95112,0.138909917
530,41,81594,92508,0.117978986
530,42,81684,92604,0.117921472
530,43,86304,111744,0.22766323
530,44,86028,110094,0.218595019
530,45,80970,87720,0.076949384
530,46,79626,81852,0.027195426
530,47,82572,92334,0.105724868
530,48,81408,85290,0.045515301
530,49,81246,95796,0.151885256
531,0,82746,99972,0.172308246
531,1,83028,88704,0.063988095
531,2,83922,104058,0.193507467
531,3,70068,74676,0.061706572
531,4,84444,116844,0.277292801
531,5,80592,85716,0.059778804
531,6,83214,97800,0.149141104
531,7,54030,58116,0.070307661
531,8,87738,120000,0.26885
531,9,80520,99432,0.190200338
531,10,81642,100596,0.188417034
531,11,42576,46128,0.077003122
531,12,82020,102102,0.196685667
531,13,84846,115326,0.264294261
531,14,60318,66924,0.098708983
531,15,53334,58416,0.086996713
531,16,80892,89160,0.092732167
531,17,33816,36756,0.079986941
531,18,83262,99678,0.164690303
531,19,83550,109914,0.239860254
531,20,80418,101616,0.20860888
531,21,83004,103290,0.19639849
531,22,79926,97278,0.178375378
531,23,77484,80700,0.039851301
531,24,88440,120000,0.263
531,25,85074,111408,0.236374408
531,26,79518,88512,0.101613341
531,27,82878,96204,0.138518149
531,28,81294,99030,0.179097243
531,29,85584,112722,0.240751584
531,30,80940,98418,0.177589465
531,31,82392,99864,0.174957943
531,32,86382,117696,0.26605832
531,33,79662,98652,0.19249483
531,34,74748,77424,0.034562926
531,35,82770,94572,0.124793808
531,36,81522,106878,0.237242463
531,37,78774,89478,0.119627171
531,38,44964,48468,0.072295123
531,39,74742,77580,0.036581593
531,40,85878,116034,0.259889343
531,41,81330,92124,0.117168165
531,42,85368,110808,0.229586311
531,43,84276,109434,0.22989199
531,44,82506,97020,0.149598021
531,45,79170,92268,0.141956041
531,46,86310,116202,0.2572417
531,47,77328,79056,0.021857923
531,48,80508,95988,0.161270159
531,49,86604,117012,0.259870782
532,0,77796,82560,0.057703488
532,1,84792,119190,0.288598037
532,2,79842,97692,0.182717111
532,3,82902,112530,0.263289789
532,4,79206,94146,0.158689695
532,5,85272,120000,0.2894
532,6,78822,96972,0.18716743
532,7,79422,98604,0.194535719
532,8,84864,116802,0.273437099
532,9,81738,107112,0.236892225
532,10,65862,70584,0.066899014
532,11,83166,119142,0.301959007
532,12,82320,112614,0.269007406
532,13,78798,88260,0.107205982
532,14,84252,114684,0.265355237
532,15,82944,111948,0.259084575
532,16,80376,96864,0.170218038
532,17,83232,118740,0.299039919
532,18,83106,106032,0.216217746
532,19,80178,100908,0.205434653
532,20,83826,120000,0.30145
532,21,80022,90384,0.114644185
532,22,83820,113190,0.259475219
532,23,82866,115770,0.28421871
532,24,83430,112380,0.257608115
532,25,81132,98802,0.178842534
532,26,81060,103386,0.215948001
532,27,81336,103830,0.216642589
532,28,82260,115488,0.287718204
532,29,81150,97908,0.171160681
532,30,65544,71928,0.088755422
532,31,81414,104196,0.218645629
532,32,77526,79026,0.018981095
532,33,82914,115776,0.283841211
532,34,80274,106044,0.243012335
532,35,78732,103764,0.241239736
532,36,76056,78096,0.026121696
532,37,76260,77496,0.01594921
532,38,79170,99102,0.201126112
532,39,87318,120000,0.27235
532,40,84000,120000,0.3
532,41,84276,120000,0.2977
532,42,81252,112140,0.275441413
532,43,83952,110664,0.24137931
532,44,83526,112062,0.25464475
532,45,83064,112536,0.261889529
532,46,79248,94926,0.16516023
532,47,81096,105522,0.231477796
532,48,77580,80970,0.041867358
532,49,80226,104292,0.230755954
533,0,100506,120000,0.16245
533,1,84528,90240,0.063297872
533,2,99954,112170,0.108906125
533,3,99054,109986,0.099394468
533,4,77952,85632,0.089686099
533,5,79062,86064,0.081358059
533,6,99906,118308,0.155543159
533,7,48324,59952,0.193955164
533,8,98652,101892,0.031798375
533,9,99408,110412,0.09966308
533,10,66342,77664,0.145781829
533,11,99726,118836,0.160809856
533,12,98988,103170,0.040535039
533,13,99156,106086,0.065324359
533,14,99504,107082,0.070768196
533,15,60366,73248,0.175868283
533,16,99126,102102,0.029147323
533,17,99222,114282,0.131779283
533,18,82302,88620,0.071293162
533,19,98892,104214,0.051067995
533,20,82344,88848,0.073203674
533,21,71400,81420,0.123065586
533,22,92664,95244,0.027088321
533,23,99582,106512,0.065063091
533,24,61416,74748,0.178359287
533,25,86880,92016,0.05581638
533,26,98802,104478,0.054327227
533,27,83208,89058,0.065687529
533,28,100434,118272,0.150821834
533,29,99438,109914,0.095310879
533,30,99072,106296,0.067961165
533,31,52218,63972,0.183736635
533,32,84942,90348,0.059835303
533,33,98790,108594,0.090281231
533,34,43350,53040,0.182692308
533,35,99744,110754,0.099409502
533,36,98718,103110,0.042595287
533,37,99174,104760,0.053321879
533,38,98868,103146,0.041475191
533,39,99582,113916,0.125829559
533,40,55860,68412,0.183476583
533,41,85086,89118,0.045243385
533,42,99714,111564,0.106217059
533,43,99102,104658,0.053087198
533,44,98682,106182,0.070633441
533,45,98298,98298,0.0
533,46,98562,101736,0.031198396
533,47,60792,74304,0.181847545
533,48,99192,106038,0.064561761
533,49,99150,109218,0.092182607
534,0,99426,110790,0.102572434
534,1,86514,90504,0.044086449
534,2,99414,111360,0.107273707
534,3,99102,103068,0.03847945
534,4,65856,76704,0.141426783
534,5,88650,90864,0.024366086
534,6,98874,109572,0.097634432
534,7,96192,97716,0.015596218
534,8,55962,68448,0.182415849
534,9,98904,104058,0.04953007
534,10,80784,86136,0.062134299
534,11,97734,99642,0.019148552
534,12,63342,75144,0.157058448
534,13,90426,93396,0.031800077
534,14,95736,97920,0.022303922
534,15,96456,99384,0.029461483
534,16,97602,99090,0.015016652
534,17,56040,67932,0.17505741
534,18,99630,110094,0.095046052
534,19,99270,110094,0.098315985
534,20,85386,90216,0.053538175
534,21,99060,107490,0.0784259
534,22,66738,77352,0.137216879
534,23,72096,81300,0.113210332
534,24,95592,97698,0.021556224
534,25,100920,120000,0.159
534,26,99300,102342,0.029723867
534,27,94740,95964,0.012754783
534,28,97284,98964,0.01697587
534,29,100020,110940,0.098431585
534,30,99786,120000,0.16845
534,31,99054,104880,0.055549199
534,32,100560,120000,0.162
534,33,97068,99138,0.020879985
534,34,101226,120000,0.15645
534,35,98280,102156,0.037941971
534,36,99342,111906,0.1122728
534,37,99738,102450,0.026471449
534,38,75774,84420,0.102416489
534,39,78654,85500,0.080070175
534,40,99426,111846,0.111045545
534,41,99690,113982,0.125388219
534,42,84198,89976,0.064217125
534,43,100032,103194,0.030641316
534,44,100158,111720,0.10349087
534,45,97050,99216,0.021831156
534,46,99774,112326,0.111746167
534,47,76194,83808,0.090850515
534,48,68364,77928,0.122728673
534,49,98124,99768,0.016478229
535,0,93870,94872,0.010561599
535,1,96936,100764,0.037989758
535,2,97980,102288,0.042116377
535,3,97494,103068,0.054080801
535,4,99060,110448,0.103107345
535,5,68292,78408,0.129017447
535,6,99672,115698,0.138515791
535,7,99132,105960,0.064439411
535,8,54186,64572,0.160843709
535,9,93210,95172,0.020615307
535,10,97470,102594,0.049944441
535,11,60072,71436,0.159079456
535,12,100230,120000,0.16475
535,13,96834,99822,0.029933281
535,14,100302,112896,0.111553997
535,15,99516,111162,0.104766017
535,16,99036,108636,0.088368497
535,17,45246,54312,0.166924437
535,18,94248,98022,0.038501561
535,19,74340,82188,0.095488392
535,20,99756,114840,0.131347962
535,21,54156,64716,0.163174485
535,22,68448,77832,0.120567376
535,23,98346,104760,0.061225659
535,24,69702,79140,0.119257013
535,25,100758,120000,0.16035
535,26,92256,94992,0.028802425
535,27,95580,98016,0.024853085
535,28,86958,88956,0.022460542
535,29,42792,50916,0.159556917
535,30,101406,120000,0.15495
535,31,89334,92208,0.031168662
535,32,39228,46596,0.158125161
535,33,99750,112740,0.115220862
535,34,100272,118266,0.152148546
535,35,99204,107142,0.074088593
535,36,71526,79932,0.10516439
535,37,86058,90144,0.045327476
535,38,98430,103380,0.047881602
535,39,96060,98658,0.026333394
535,40,98916,107856,0.082888296
535,41,100368,120000,0.1636
535,42,100272,120000,0.1644
535,43,98532,102426,0.038017691
535,44,76980,83136,0.074047344
535,45,99966,115110,0.131561115
535,46,99726,115782,0.138674405
535,47,93378,94980,0.016866709
535,48,77340,83544,0.07426027
535,49,74310,80970,0.082252686
536,0,99498,112716,0.117268178
536,1,95280,101454,0.060855166
536,2,99858,111636,0.105503601
536,3,98844,110406,0.104722569
536,4,100296,115560,0.132087227
536,5,97800,107988,0.094343816
536,6,96822,105942,0.086084839
536,7,83268,85980,0.031542219
536,8,99282,111804,0.111999571
536,9,96684,104592,0.075608077
536,10,99654,111336,0.104925631
536,11,94302,100500,0.061671642
536,12,99840,111480,0.104413348
536,13,81174,85602,0.051727763
536,14,97146,104502,0.070390997
536,15,92610,98568,0.060445581
536,16,98982,111168,0.109617876
536,17,75090,81456,0.078152622
536,18,99732,107088,0.06869117
536,19,97704,104310,0.063330457
536,20,99138,112296,0.117172473
536,21,43416,51264,0.153089888
536,22,95076,100776,0.056561086
536,23,90114,91362,0.013659946
536,24,83748,87000,0.03737931
536,25,57768,69204,0.165250564
536,26,95106,99360,0.04281401
536,27,59292,68304,0.131939564
536,28,65700,76008,0.135617303
536,29,95238,100926,0.056358124
536,30,98244,106938,0.081299445
536,31,99708,110598,0.09846471
536,32,85656,89328,0.041106932
536,33,99858,112272,0.110570757
536,34,47772,56100,0.148449198
536,35,95082,99912,0.048342541
536,36,98226,108306,0.093069636
536,37,91794,97620,0.059680393
536,38,69210,78192,0.114871087
536,39,95916,106182,0.096683054
536,40,87162,88788,0.018313286
536,41,94872,100206,0.053230345
536,42,100188,119880,0.164264264
536,43,96216,104598,0.080135375
536,44,68742,77460,0.112548412
536,45,90900,94404,0.037117071
536,46,94158,100500,0.063104478
536,47,97632,106722,0.085174566
536,48,97032,102804,0.056145675
536,49,99576,114630,0.131326878
537,0,85026,87120,0.024035813
537,1,96312,107082,0.100577128
537,2,90264,93228,0.031793024
537,3,85080,87504,0.027701591
537,4,80568,84156,0.042635106
537,5,99630,120000,0.16975
537,6,95028,103620,0.082918356
537,7,93468,99156,0.057364153
537,8,77712,82530,0.058378771
537,9,90192,96228,0.062726026
537,10,95808,103698,0.076086328
537,11,94830,105180,0.098402738
537,12,99456,113742,0.125600042
537,13,99078,110532,0.103626099
537,14,91218,98514,0.07406054
537,15,97440,107790,0.096020039
537,16,90786,96588,0.060069574
537,17,75018,81204,0.076178513
537,18,101028,120000,0.1581
537,19,98490,111576,0.117283287
537,20,68802,77040,0.106931464
537,21,28272,33228,0.149151318
537,22,90804,96708,0.061049758
537,23,96246,106380,0.095262267
537,24,86976,89052,0.023312222
537,25,90690,97914,0.073779031
537,26,90618,92988,0.02548716
537,27,101430,120000,0.15475
537,28,76662,81492,0.059269622
537,29,100698,120000,0.16085
537,30,73842,80352,0.081018519
537,31,62622,72948,0.141552887
537,32,90840,99228,0.084532592
537,33,89244,97908,0.088491237
537,34,95340,106008,0.100633914
537,35,93018,103074,0.097560976
537,36,94368,99834,0.054750886
537,37,99588,120000,0.1701
537,38,91884,97824,0.060721295
537,39,98538,114402,0.138668904
537,40,91080,96924,0.060294664
537,41,98382,111696,0.119198539
537,42,95172,104112,0.085869064
537,43,100224,116754,0.141579732
537,44,94380,102702,0.081030554
537,45,73530,79440,0.07439577
537,46,65880,73890,0.108404385
537,47,99222,112290,0.116377238
537,48,93696,103068,0.09093026
537,49,74256,80076,0.072680953
538,0,95826,112470,0.14798613
538,1,85020,86388,0.015835533
538,2,88524,89712,0.013242376
538,3,100410,120000,0.16325
538,4,96360,110652,0.129161696
538,5,87924,94848,0.073001012
538,6,59352,68400,0.132280702
538,7,94800,106734,0.11181067
538,8,89424,94308,0.051787759
538,9,101058,120000,0.15785
538,10,31998,36852,0.131716053
538,11,95622,109764,0.128840057
538,12,86934,91224,0.047027098
538,13,89910,98928,0.091157205
538,14,87102,93048,0.063902502
538,15,99810,114876,0.13115011
538,16,95652,110034,0.130705055
538,17,96474,112740,0.144278872
538,18,97164,111294,0.126961022
538,19,92808,103092,0.099755558
538,20,100506,120000,0.16245
538,21,87810,89940,0.023682455
538,22,99966,116262,0.140166176
538,23,93036,104838,0.112573685
538,24,89850,99090,0.093248562
538,25,90042,99090,0.091310929
538,26,92850,106842,0.130959735
538,27,87876,90504,0.029037391
538,28,88182,92040,0.041916558
538,29,49554,56496,0.122875956
538,30,93330,107724,0.133619249
538,31,88098,91476,0.036927719
538,32,95418,111570,0.144770099
538,33,86706,87888,0.013448935
538,34,88158,93528,0.057415961
538,35,92334,105456,0.124431042
538,36,100224,120000,0.1648
538,37,100494,120000,0.16255
538,38,88542,95928,0.076995246
538,39,87240,98274,0.112277917
538,40,56508,65364,0.135487424
538,41,79602,82668,0.037088111
538,42,99558,119154,0.164459439
538,43,85872,87288,0.016222161
538,44,92394,106686,0.133963219
538,45,101160,120000,0.157
538,46,74670,80100,0.067790262
538,47,99966,120000,0.16695
538,48,96360,111084,0.132548342
538,49,95688,108588,0.118797657
539,0,91050,103938,0.123996998
539,1,86820,90432,0.039941614
539,2,20712,23052,0.10150963
539,3,84150,85536,0.016203704
539,4,85626,99168,0.136556147
539,5,87366,89160,0.020121131
539,6,88938,101250,0.1216
539,7,91818,103116,0.109565926
539,8,92832,103788,0.105561337
539,9,86094,91884,0.063014235
539,10,97044,113844,0.147570359
539,11,87150,95940,0.091619762
539,12,85194,88884,0.041514783
539,13,86298,91470,0.056543129
539,14,90114,101154,0.109140518
539,15,93294,108966,0.143824679
539,16,85140,86064,0.010736196
539,17,88464,101838,0.131326224
539,18,94452,113112,0.164969234
539,19,90048,104556,0.138758177
539,20,91314,109902,0.1691325
539,21,81978,84756,0.032776441
539,22,88830,100020,0.111877624
539,23,84588,86112,0.017697882
539,24,93774,112878,0.169244671
539,25,60780,68628,0.114355657
539,26,101310,120000,0.15575
539,27,83346,85284,0.022724075
539,28,93258,107232,0.130315577
539,29,48534,54780,0.114019715
539,30,85002,85224,0.0026049
539,31,82854,84522,0.019734507
539,32,85326,86472,0.013252845
539,33,91182,108612,0.160479505
539,34,86328,96540,0.105779988
539,35,90384,106350,0.150126939
539,36,88752,98088,0.095179839
539,37,89448,101598,0.119588968
539,38,88350,98916,0.106817906
539,39,90414,101382,0.108184885
539,40,95214,111108,0.143050005
539,41,94038,112608,0.164908355
539,42,90804,106134,0.144440047
539,43,96210,117624,0.182054683
539,44,93678,110760,0.154225352
539,45,93924,109704,0.14384161
539,46,92982,109254,0.148937339
539,47,84360,87924,0.040535008
539,48,84528,85416,0.010396179
539,49,100410,120000,0.16325
540,0,89712,107550,0.165857741
540,1,88290,102900,0.141982507
540,2,87582,97290,0.09978415
540,3,86412,97704,0.115573569
540,4,87072,98748,0.118240369
540,5,94752,105558,0.102370261
540,6,76596,79632,0.038125377
540,7,87342,105636,0.173179598
540,8,64284,72120,0.108652246
540,9,74946,79350,0.055500945
540,10,88572,105786,0.162724746
540,11,57672,63516,0.092008313
540,12,84942,95628,0.111745514
540,13,85356,90408,0.055880011
540,14,95430,120000,0.20475
540,15,92034,109656,0.160702561
540,16,90096,103098,0.126113019
540,17,59598,66996,0.110424503
540,18,91410,113466,0.194384221
540,19,86784,99666,0.129251701
540,20,89376,104052,0.141044862
540,21,44910,50388,0.108716361
540,22,86106,99036,0.130558585
540,23,77496,79830,0.029237129
540,24,95112,118902,0.200080739
540,25,94452,115872,0.184859155
540,26,78384,80220,0.022887061
540,27,94080,120000,0.216
540,28,94530,119220,0.207096125
540,29,86730,100002,0.132717346
540,30,61038,68388,0.107474996
540,31,78984,81732,0.033622082
540,32,29160,32712,0.108584006
540,33,86832,101634,0.145640239
540,34,85794,100590,0.147092156
540,35,86274,101046,0.146190844
540,36,80316,82284,0.023917165
540,37,94980,117384,0.190860765
540,38,91458,110028,0.168775221
540,39,82596,86508,0.045221251
540,40,79590,83076,0.041961577
540,41,96792,117870,0.178824128
540,42,85338,94602,0.097926048
540,43,86364,93108,0.072432014
540,44,83916,87912,0.045454545
540,45,63768,71832,0.112261945
540,46,82908,86844,0.045322648
540,47,86532,100920,0.142568371
540,48,85014,94176,0.097285933
540,49,88902,102090,0.129180135
541,0,50730,55656,0.088507978
541,1,87588,108426,0.192186376
541,2,83700,98220,0.147831399
541,3,85434,102012,0.162510293
541,4,88194,107844,0.182207633
541,5,91944,117624,0.218322791
541,6,86412,104544,0.173438935
541,7,71808,76872,0.065875741
541,8,85896,98634,0.129144109
541,9,68160,74352,0.083279535
541,10,92070,120000,0.23275
541,11,83382,86976,0.041321744
541,12,34926,38796,0.099752552
541,13,85350,98880,0.136832524
541,14,89298,105726,0.155382782
541,15,94152,120000,0.2154
541,16,88362,110904,0.203256871
541,17,82230,84624,0.028289847
541,18,85332,99864,0.145517904
541,19,81426,89640,0.091633199
541,20,90948,120000,0.2421
541,21,81480,84924,0.040553907
541,22,81222,82500,0.015490909
541,23,87846,106356,0.174038136
541,24,83100,91800,0.094771242
541,25,88224,101676,0.132302608
541,26,79134,80352,0.015158303
541,27,85584,98070,0.127317222
541,28,84306,101802,0.171863028
541,29,79956,82044,0.025449759
541,30,91002,109794,0.171156894
541,31,89604,105078,0.147262034
541,32,89496,117762,0.240026494
541,33,96306,120000,0.19745
541,34,89466,111306,0.196215837
541,35,83940,99192,0.1537624
541,36,84720,99234,0.146260354
541,37,88554,108750,0.185710345
541,38,89256,108420,0.176757056
541,39,89568,110724,0.191069687
541,40,82662,85446,0.032581982
541,41,90858,113766,0.201360688
541,42,80322,82908,0.0311912
541,43,91356,116064,0.212882548
541,44,87756,106206,0.173718999
541,45,85290,97302,0.1234507
541,46,82842,89868,0.078181333
541,47,84624,90282,0.0626703
541,48,81834,85032,0.037609371
541,49,88362,106434,0.169795366
542,0,85434,111018,0.230449116
542,1,63648,69816,0.088346511
542,2,81162,92256,0.120252341
542,3,86454,110634,0.21855849
542,4,83244,91740,0.092609549
542,5,80370,87744,0.084039934
542,6,43086,46716,0.077703571
542,7,49470,52872,0.064344076
542,8,91692,120000,0.2359
542,9,60810,66168,0.080975698
542,10,81354,88218,0.07780725
542,11,88512,112284,0.211713156
542,12,86820,111306,0.219988141
542,13,81096,82092,0.012132729
542,14,85494,100704,0.151036702
542,15,83748,101508,0.174961579
542,16,85044,100944,0.157513077
542,17,81996,101526,0.192364517
542,18,87876,115554,0.239524378
542,19,83280,98922,0.158124583
