combo,replication,revenue,perfect,difference
516,7,82560,86244,0.042716015
516,18,82482,85680,0.03732493
516,24,81768,85980,0.048988137
516,34,82032,84984,0.03473595
516,43,85350,88056,0.030730444
516,44,86058,88620,0.028909953
516,46,79452,82836,0.040851804
517,17,79626,81840,0.027052786
517,31,87036,90384,0.037041954
517,32,80826,83556,0.032672699
518,3,81918,84708,0.032936677
518,10,82452,86676,0.048733213
518,11,82026,84804,0.032757889
518,13,76152,79800,0.045714286
518,29,82026,84210,0.025935162
518,33,77136,80124,0.037292197
519,22,79062,81192,0.026234112
519,45,82278,84432,0.025511654
519,46,79710,81228,0.018688137
520,5,79200,82140,0.035792549
520,14,79392,81612,0.027201882
520,15,74580,77580,0.03866976
520,36,76914,79368,0.030919262
520,45,80676,83856,0.037922152
521,1,99756,104832,0.04842033
521,8,97536,98400,0.008780488
521,18,98970,102018,0.029877081
521,21,99354,100314,0.00956995
521,28,99510,103860,0.041883304
521,33,99300,99690,0.003912128
521,34,96480,97860,0.014101778
521,39,99840,100200,0.003592814
521,40,90288,94428,0.043842928
521,41,98958,99174,0.00217799
521,42,94842,97470,0.026962142
521,49,100038,102864,0.027473168
522,0,98838,103806,0.047858505
522,6,98136,98736,0.006076811
522,10,99432,102870,0.033420822
522,11,87612,91572,0.04324466
522,12,97812,98946,0.011460797
522,13,87528,91800,0.046535948
522,14,99690,104538,0.046375481
522,16,96072,97830,0.017969948
522,20,97476,99312,0.018487192
522,22,91332,95544,0.044084401
522,26,100158,105342,0.049211141
522,29,99942,103734,0.036555035
522,30,95076,97428,0.024140904
522,32,100146,104208,0.038979733
522,35,97284,98334,0.010677894
522,37,95730,97110,0.014210689
522,42,100314,105432,0.048543137
522,44,97608,98598,0.010040772
522,47,99618,103686,0.039233841
523,0,92892,94740,0.019506016
523,2,94650,98448,0.038578742
523,4,92502,94284,0.018900344
523,5,96900,100932,0.039947688
523,7,97350,101826,0.043957339
523,12,98982,102390,0.0332845
523,13,96510,100518,0.039873456
523,14,87132,91080,0.043346509
523,15,95574,98916,0.033786243
523,20,97584,102282,0.045931836
523,24,98244,103326,0.049184136
523,25,97296,102360,0.04947245
523,28,89064,92040,0.032333768
523,29,96720,99888,0.031715521
523,34,96000,99384,0.034049746
523,38,98604,103434,0.046696444
523,44,99444,102480,0.029625293
523,45,98880,103296,0.042750929
523,47,87654,90516,0.031618719
524,2,94044,97872,0.03911231
524,7,82524,86736,0.048561151
524,13,97104,102192,0.049788633
524,14,91242,95328,0.042862538
524,16,94686,99378,0.047213669
524,22,93276,97218,0.040548047
524,24,88098,89676,0.017596681
524,30,93336,96912,0.036899455
524,36,93030,96960,0.040532178
524,37,95382,100266,0.04871043
524,45,91722,94032,0.024566105
525,9,87396,90252,0.031644728
525,15,90132,94404,0.04525232
525,21,81870,85308,0.040301027
525,34,90966,95652,0.048990089
525,45,82914,87024,0.047228351
525,47,91806,94116,0.02454418
526,9,87882,91548,0.040044567
526,13,86844,88512,0.018844902
526,19,78630,82428,0.046076576
526,20,85650,87864,0.025198033
526,27,90456,95184,0.049672214
526,34,86850,88320,0.016644022
526,35,88446,90204,0.019489158
526,43,88254,90936,0.02949327
526,44,87216,90492,0.036202095
526,46,82236,84540,0.027253371
527,8,82422,84012,0.018925868
527,19,87510,89700,0.024414716
527,30,79842,82932,0.037259441
527,34,83922,87540,0.041329678
527,49,82644,85440,0.032724719
528,14,81078,83040,0.023627168
528,20,75900,79032,0.039629517
528,21,80466,82548,0.025221689
528,26,82008,84468,0.029123455
528,27,83526,87828,0.048982101
528,31,78162,81396,0.039731682
529,11,79380,81360,0.024336283
530,2,79710,81648,0.023736038
530,12,79974,81600,0.019926471
530,37,76452,78552,0.026733883
530,39,81792,85176,0.039729501
530,46,79626,81852,0.027195426
530,48,81408,85290,0.045515301
531,23,77484,80700,0.039851301
531,34,74748,77424,0.034562926
531,39,74742,77580,0.036581593
531,47,77328,79056,0.021857923
532,32,77526,79026,0.018981095
532,36,76056,78096,0.026121696
532,37,76260,77496,0.01594921
532,48,77580,80970,0.041867358
533,8,98652,101892,0.031798375
533,12,98988,103170,0.040535039
533,16,99126,102102,0.029147323
533,22,92664,95244,0.027088321
533,36,98718,103110,0.042595287
533,38,98868,103146,0.041475191
533,41,85086,89118,0.045243385
533,45,98298,98298,0.0
533,46,98562,101736,0.031198396
534,1,86514,90504,0.044086449
534,3,99102,103068,0.03847945
534,5,88650,90864,0.024366086
534,7,96192,97716,0.015596218
534,9,98904,104058,0.04953007
534,11,97734,99642,0.019148552
534,13,90426,93396,0.031800077
534,14,95736,97920,0.022303922
534,15,96456,99384,0.029461483
534,16,97602,99090,0.015016652
534,24,95592,97698,0.021556224
534,26,99300,102342,0.029723867
534,27,94740,95964,0.012754783
534,28,97284,98964,0.01697587
534,33,97068,99138,0.020879985
534,35,98280,102156,0.037941971
534,37,99738,102450,0.026471449
534,43,100032,103194,0.030641316
534,45,97050,99216,0.021831156
534,49,98124,99768,0.016478229
535,0,93870,94872,0.010561599
535,1,96936,100764,0.037989758
535,2,97980,102288,0.042116377
535,9,93210,95172,0.020615307
535,10,97470,102594,0.049944441
535,13,96834,99822,0.029933281
535,18,94248,98022,0.038501561
535,26,92256,94992,0.028802425
535,27,95580,98016,0.024853085
535,28,86958,88956,0.022460542
535,31,89334,92208,0.031168662
535,37,86058,90144,0.045327476
535,38,98430,103380,0.047881602
535,39,96060,98658,0.026333394
535,43,98532,102426,0.038017691
535,47,93378,94980,0.016866709
536,7,83268,85980,0.031542219
536,23,90114,91362,0.013659946
536,24,83748,87000,0.03737931
536,26,95106,99360,0.04281401
536,32,85656,89328,0.041106932
536,35,95082,99912,0.048342541
536,40,87162,88788,0.018313286
536,45,90900,94404,0.037117071
537,0,85026,87120,0.024035813
537,2,90264,93228,0.031793024
537,3,85080,87504,0.027701591
537,4,80568,84156,0.042635106
537,24,86976,89052,0.023312222
537,26,90618,92988,0.02548716
538,1,85020,86388,0.015835533
538,2,88524,89712,0.013242376
538,12,86934,91224,0.047027098
538,21,87810,89940,0.023682455
538,27,87876,90504,0.029037391
538,28,88182,92040,0.041916558
538,31,88098,91476,0.036927719
538,33,86706,87888,0.013448935
538,41,79602,82668,0.037088111
538,43,85872,87288,0.016222161
539,1,86820,90432,0.039941614
539,3,84150,85536,0.016203704
539,5,87366,89160,0.020121131
539,12,85194,88884,0.041514783
539,16,85140,86064,0.010736196
539,21,81978,84756,0.032776441
539,23,84588,86112,0.017697882
539,27,83346,85284,0.022724075
539,30,85002,85224,0.0026049
539,31,82854,84522,0.019734507
539,32,85326,86472,0.013252845
539,47,84360,87924,0.040535008
539,48,84528,85416,0.010396179
540,6,76596,79632,0.038125377
540,23,77496,79830,0.029237129
540,26,78384,80220,0.022887061
540,31,78984,81732,0.033622082
540,36,80316,82284,0.023917165
540,39,82596,86508,0.045221251
540,40,79590,83076,0.041961577
540,44,83916,87912,0.045454545
540,46,82908,86844,0.045322648
541,11,83382,86976,0.041321744
541,17,82230,84624,0.028289847
541,21,81480,84924,0.040553907
541,22,81222,82500,0.015490909
541,26,79134,80352,0.015158303
541,29,79956,82044,0.025449759
541,40,82662,85446,0.032581982
541,42,80322,82908,0.0311912
541,48,81834,85032,0.037609371
542,13,81096,82092,0.012132729
542,35,80592,82392,0.021846781
542,39,79410,81012,0.019774848
543,18,74082,76752,0.034787367
543,22,74568,77448,0.037186241
544,30,77280,78792,0.019189765
544,35,68478,71292,0.039471469
545,8,64158,67332,0.047139547
545,11,29730,30672,0.03071205
545,12,60858,63972,0.048677546
545,31,51444,53904,0.045636687
545,35,76068,76764,0.00906675
546,2,98280,103410,0.049608355
546,4,98676,103140,0.043280977
546,7,97836,101034,0.031652711
546,8,98376,101004,0.026018772
546,9,97896,98610,0.007240645
546,13,95232,96888,0.0170919
546,18,90732,94860,0.043516762
546,19,90144,93972,0.040735538
546,22,95256,96660,0.01452514
546,26,85200,89280,0.045698925
546,27,96180,96966,0.008105934
546,28,98016,101448,0.03383014
546,29,91680,93900,0.023642173
546,31,97644,102522,0.047580032
546,43,95712,96996,0.013237659
546,44,93576,96408,0.029375156
547,0,97104,100332,0.032173185
547,2,94656,95076,0.004417519
547,8,95424,96972,0.015963371
547,11,98112,100722,0.025912909
547,12,96672,97470,0.008187135
547,14,95352,96864,0.015609514
547,16,94848,95604,0.007907619
547,17,97524,97848,0.003311258
547,18,97896,101556,0.03603923
547,24,97608,99378,0.017810783
547,25,95412,97704,0.02345861
547,30,97740,102762,0.048870205
547,31,98172,103140,0.048167539
547,32,92844,94164,0.014018096
547,35,85704,89796,0.045569959
547,37,98508,103608,0.049223998
547,39,96504,97368,0.008873552
547,47,90540,92388,0.020002598
548,13,87192,89538,0.026201166
548,15,94176,98226,0.041231446
548,21,95820,100668,0.048158303
548,27,94632,99042,0.044526564
548,28,97104,99894,0.027929605
548,29,81228,85062,0.045073006
548,33,97716,101394,0.036274336
548,34,97380,99018,0.016542447
548,35,82608,85872,0.038010061
548,36,97620,100506,0.028714704
548,42,85308,88218,0.032986465
549,0,87444,89208,0.019774011
549,1,83280,86244,0.034367608
549,2,82620,85356,0.032053986
549,10,90984,92268,0.013915984
549,17,84564,86124,0.018113418
549,19,93624,97980,0.044458053
549,22,92316,94476,0.022862949
549,25,92772,95808,0.031688377
549,26,90300,91248,0.010389269
549,35,86532,87984,0.016503001
549,36,90828,92304,0.01599064
549,42,89796,90816,0.011231501
549,44,90468,91788,0.014380965
549,46,89184,90864,0.018489171
549,48,91200,93804,0.02776001
549,49,92412,97008,0.047377536
550,1,79944,83352,0.040886841
550,10,87528,88740,0.013657877
550,14,89724,91380,0.018122127
550,25,85956,88428,0.027954946
550,30,82488,85080,0.030465444
550,41,87600,88548,0.010706058
551,2,86736,88824,0.02350716
551,7,87948,91692,0.040832352
551,9,88872,91644,0.030247479
551,10,89880,92160,0.024739583
551,17,76836,79920,0.038588589
551,19,86076,88440,0.026729986
551,27,80412,83604,0.038179991
551,31,88368,91932,0.038767785
551,32,86088,86484,0.004578882
551,33,88068,89088,0.011449353
551,38,86544,89280,0.030645161
551,41,81948,84984,0.035724372
551,43,83028,84108,0.012840633
551,48,86664,89436,0.030994231
552,8,85704,90108,0.048874684
552,17,77832,80676,0.03525212
552,28,76284,79884,0.045065345
552,33,84780,87948,0.036021285
552,36,82356,84252,0.022503917
552,38,83640,85236,0.018724483
552,39,75756,79140,0.042759666
552,46,78684,80988,0.028448659
553,23,83208,85896,0.031293657
553,29,71316,75060,0.049880096
553,30,83448,87792,0.04948059
554,0,80616,83526,0.034839451
554,22,81816,84678,0.033798625
554,33,80508,83244,0.032867234
554,35,79644,80616,0.01205716
554,46,82332,85656,0.038806388
554,48,75048,77760,0.034876543
554,49,80796,81444,0.007956387
555,7,81024,84168,0.037353864
555,16,77328,78996,0.021114993
555,20,76152,77964,0.023241496
555,47,72468,75960,0.045971564
556,3,73668,75924,0.029713924
556,17,79332,79932,0.00750638
557,24,73680,74772,0.014604397
557,26,38628,40380,0.043387816
557,27,77232,79188,0.024700712
557,28,57768,60636,0.047298634
557,34,64836,67632,0.041341377
557,39,73416,74988,0.020963354
558,7,66252,68520,0.033099825
558,10,77064,80424,0.041778574
558,23,70272,73296,0.041257367
558,36,68736,71304,0.03601481
558,40,58152,60480,0.038492063
559,5,75240,77832,0.033302498
559,10,59136,60960,0.02992126
559,11,41928,43440,0.03480663
559,24,72564,74052,0.020093988
559,29,68064,69792,0.024759285
559,30,74568,76620,0.026781519
559,32,75048,77388,0.030237246
559,40,74472,75552,0.01429479
560,5,102240,105756,0.033246341
560,12,102246,105534,0.031155836
560,13,108696,113844,0.045219774
560,16,108660,111036,0.021398465
560,17,108606,111456,0.025570629
560,19,106464,107676,0.01125599
560,22,108606,110748,0.019341207
560,27,108594,111078,0.022362664
560,29,106464,107394,0.008659702
560,32,108696,111030,0.021021346
560,36,108624,110190,0.014211816
560,39,104466,106560,0.019650901
561,2,104904,106236,0.012538123
561,11,108732,114114,0.047163363
561,14,107946,109062,0.010232712
561,21,102612,105552,0.02785357
561,22,99978,104142,0.039983868
561,31,100752,104322,0.03422097
561,35,100212,103950,0.035959596
561,37,108018,108144,0.001165113
561,45,107844,109254,0.012905706
561,46,108018,109848,0.016659384
561,47,104202,105726,0.014414619
562,4,104526,107082,0.023869558
562,6,108630,112992,0.038604503
562,7,99144,103440,0.041531323
562,9,106344,108138,0.016589913
562,13,104970,106212,0.011693594
562,16,107286,108162,0.008098963
562,17,99894,103248,0.032484891
562,20,103176,105120,0.018493151
562,32,108666,111654,0.026761245
562,33,105504,106122,0.005823486
562,35,102780,105042,0.021534243
562,37,107064,109536,0.022567923
562,47,102234,104466,0.021365803
562,49,102900,104568,0.015951343
563,0,101358,104076,0.026115531
563,1,100770,103782,0.029022374
563,9,106026,107868,0.017076427
563,14,106386,106386,0.0
563,21,107286,110058,0.02518672
563,23,108276,113580,0.046698362
563,24,105444,105984,0.005095109
563,25,98652,103350,0.045457184
563,26,107634,110004,0.021544671
563,28,107178,110160,0.027069717
563,29,107880,111282,0.030570982
563,30,107790,110388,0.023535167
563,34,108306,113352,0.044516197
563,35,108636,113466,0.042567818
563,44,107262,109224,0.017963085
563,46,106668,108870,0.020225958
563,49,101574,104304,0.026173493
564,0,100638,102894,0.021925477
564,3,105042,106950,0.017840112
564,4,107232,109860,0.023921354
564,8,101310,103806,0.024044853
564,14,108102,111600,0.031344086
564,16,104706,107370,0.0248114
564,17,102384,104106,0.016540833
564,18,105258,107904,0.024521797
564,22,106608,108156,0.014312659
564,25,103380,105786,0.02274403
564,28,103752,105912,0.02039429
564,29,105678,108636,0.027228543
564,31,108120,111492,0.030244322
564,32,104664,106668,0.018787265
564,34,107454,109722,0.020670422
564,36,108552,112866,0.038222317
564,37,106818,109320,0.022886937
564,40,106344,109362,0.027596423
564,42,96810,101520,0.046394799
564,44,103200,104736,0.014665445
564,47,106632,109170,0.023248145
564,49,103158,104532,0.0131443
565,3,106566,111846,0.047207768
565,4,100686,105282,0.043654186
565,6,105858,110922,0.045653703
565,19,100842,105312,0.042445305
565,21,96288,100470,0.041624365
565,23,106704,111294,0.041242115
565,25,101142,104310,0.030371009
565,26,105366,109980,0.041953082
565,27,108210,113298,0.044908118
565,29,101250,105024,0.035934644
565,32,108738,113538,0.042276595
565,41,100722,104646,0.03749785
565,42,104442,108276,0.035409509
565,44,97926,101844,0.038470602
565,48,108684,112152,0.03092232
566,5,106872,110046,0.028842484
566,8,99564,103014,0.033490594
566,11,105618,105936,0.003001812
566,13,105708,107754,0.018987694
566,33,105480,106332,0.00801264
566,34,105810,108624,0.025905877
566,44,105834,106824,0.00926758
566,48,105414,106512,0.010308698
566,49,106524,109452,0.026751453
567,4,106530,109902,0.03068188
567,5,107076,111246,0.037484494
567,7,106770,110232,0.031406488
567,10,102294,104160,0.017914747
567,12,103854,105978,0.020041895
567,13,105462,108612,0.02900232
567,18,100404,102288,0.018418583
567,19,106362,108732,0.021796711
567,20,102528,103908,0.013280979
567,23,107148,109422,0.020781927
567,24,103596,104898,0.012412057
567,25,104010,107358,0.03118538
567,27,98394,100956,0.025377392
567,28,108012,113208,0.045897816
567,31,99348,102102,0.026973027
567,33,106596,110976,0.039467993
567,36,104322,107376,0.02844211
567,37,105444,108384,0.027125775
567,40,104658,108672,0.036936837
567,45,105054,108582,0.032491573
567,47,105408,108084,0.024758521
567,49,102474,103746,0.012260714
568,2,96390,100734,0.043123474
568,9,104136,109518,0.049142607
568,15,96342,99996,0.036541462
568,18,97836,100584,0.027320449
568,20,102150,107016,0.045469836
568,22,100260,103872,0.034773567
568,23,101016,103776,0.026595745
568,25,102096,105468,0.031971783
568,26,95340,99582,0.04259806
568,32,95154,99744,0.046017806
568,33,105594,110484,0.044259802
568,34,94092,98754,0.047208214
568,39,101064,104586,0.033675635
568,46,106476,110292,0.034599064
568,47,102048,104334,0.021910403
568,48,106872,111840,0.044420601
568,49,100644,103356,0.026239406
569,24,97554,102342,0.046784311
570,1,105444,108984,0.032481832
570,2,104460,106764,0.021580308
570,4,105072,108882,0.03499201
570,7,97560,101532,0.039120671
570,9,97116,100950,0.037979198
570,11,96624,100944,0.042796006
570,12,103500,103824,0.003120666
570,16,105336,108654,0.030537302
570,18,98574,101730,0.031023297
570,19,104424,104742,0.003036031
570,23,103902,104268,0.003510185
570,24,106326,110880,0.041071429
570,32,104694,106242,0.014570509
570,35,105510,107682,0.020170502
570,38,99798,102564,0.026968527
570,43,96858,101508,0.045809197
570,44,98796,102180,0.033118027
570,48,105792,108684,0.026609253
570,49,102168,103536,0.013212796
571,7,103518,105108,0.015127298
571,10,105528,109014,0.031977544
571,13,104358,107988,0.033614846
571,27,96636,100590,0.039308082
571,32,102186,105030,0.027077978
571,33,96972,100098,0.031229395
571,34,101082,102864,0.017323845
571,35,105360,108330,0.027416228
571,36,102192,104556,0.022609893
571,38,101880,104118,0.021494842
571,42,100134,101952,0.017831921
571,45,101628,103002,0.013339547
571,46,106452,110130,0.033396895
571,47,103416,105510,0.01984646
571,48,105180,107700,0.023398329
572,0,96570,99762,0.031996151
572,5,101250,105900,0.043909348
572,7,95874,100116,0.04237085
572,11,106254,111210,0.044564338
572,15,101040,105930,0.04616256
572,22,102942,106494,0.033353992
572,25,99846,101994,0.021060062
572,30,97356,100278,0.029138994
572,35,96018,99732,0.037239803
572,42,96900,100854,0.039205188
572,45,101226,104010,0.026766657
572,48,100302,104664,0.041676221
573,18,94494,98466,0.040338797
573,29,94260,98514,0.04318168
574,2,94290,99180,0.049304295
574,11,90696,95244,0.047751039
574,18,94668,99438,0.047969589
574,27,93216,97716,0.046051824
574,38,94374,98532,0.042199488
575,3,104754,110124,0.048763212
575,5,103626,105072,0.013761992
575,6,102948,102948,0.0
575,9,104484,106728,0.02102541
575,12,98682,101790,0.030533451
575,19,103854,108930,0.046598733
575,26,105402,110946,0.049970256
575,35,104004,107544,0.03291676
575,36,104424,109710,0.04818157
575,38,102900,103062,0.001571869
575,44,98550,101262,0.026782011
575,45,99234,101790,0.025110522
575,46,103344,103344,0.0
576,3,103746,105132,0.013183427
576,6,103806,106050,0.02115983
576,8,101166,102906,0.016908635
576,12,103680,104112,0.004149378
576,15,104436,107604,0.029441285
576,17,101400,104412,0.028847259
576,21,104766,109830,0.046107621
576,22,103380,106296,0.027432829
576,31,104958,107598,0.024535772
576,33,104382,106164,0.016785351
576,36,101052,102870,0.017672791
576,38,102042,104382,0.022417658
576,39,103458,105360,0.018052392
576,41,102828,106020,0.030107527
576,48,102720,103860,0.010976314
577,0,101526,106050,0.042659123
577,3,100632,103182,0.024713613
577,4,97200,101262,0.040113764
577,5,101982,106590,0.043231072
577,6,101334,104034,0.025953054
577,7,104808,110250,0.049360544
577,9,97290,100728,0.034131523
577,13,102252,105726,0.032858521
577,16,99936,105120,0.049315068
577,20,102330,107352,0.046780684
577,24,100980,105174,0.039876776
577,32,94260,98784,0.04579689
577,35,97740,100176,0.024317202
577,36,102846,107658,0.044697096
577,37,104790,109782,0.045471935
577,41,100296,105024,0.045018282
577,45,100248,103476,0.03119564
577,49,96018,99636,0.036312176
578,0,96078,100416,0.043200287
578,12,95418,99348,0.039557918
578,20,95634,100044,0.044080605
578,24,93198,97536,0.044475886
578,30,96354,100062,0.037057025
578,32,93102,97848,0.048503802
578,36,94950,99534,0.046054615
578,38,96696,101094,0.043504066
578,41,96726,101712,0.049020765
578,45,94938,99354,0.044447128
578,46,98244,102678,0.043183545
578,49,92766,97446,0.048026599
579,4,94458,98952,0.045415959
579,16,93840,98454,0.046864526
579,21,95448,99876,0.044334975
579,25,93066,97764,0.048054499
579,27,93174,97488,0.0442516
580,22,90066,94632,0.048250063
580,25,89952,94260,0.045703374
581,8,99090,100968,0.018599952
581,14,96438,99450,0.030286576
581,19,103074,105426,0.022309487
581,21,99024,101010,0.01966142
581,22,101868,102180,0.003053435
581,27,103212,105768,0.024166099
581,28,104226,108792,0.041969998
581,39,94572,99516,0.049680453
581,44,97530,100428,0.028856494
582,0,96300,99828,0.035340786
582,2,96444,100278,0.03823371
582,3,103878,107580,0.034411601
582,5,99228,100830,0.015888129
582,9,103284,106032,0.025916704
582,11,100794,102594,0.017544886
582,19,96030,99186,0.031819007
582,20,102828,105510,0.025419392
582,24,103062,107088,0.037595249
582,28,104550,107850,0.030598053
582,29,100278,101520,0.012234043
582,32,99306,100824,0.015055939
582,33,99426,100788,0.013513514
582,34,104124,108570,0.040950539
582,35,101760,105096,0.031742407
582,36,96444,99198,0.027762657
582,37,99972,102168,0.02149401
582,38,100590,101496,0.00892646
582,42,103626,105858,0.02108485
582,47,99846,101898,0.020137785
583,7,102990,105624,0.024937514
583,8,97026,100398,0.033586326
583,13,98340,100566,0.022134717
583,14,93300,97782,0.045836657
583,23,102246,105456,0.030439235
583,27,93654,98280,0.047069597
583,28,97590,99738,0.021536425
583,31,98220,102264,0.039544708
583,32,100608,105768,0.048786022
583,33,94272,97770,0.035777846
583,35,98796,101160,0.023368921
583,44,93522,97614,0.041920216
583,45,94236,97818,0.036619027
583,48,100728,104640,0.037385321
584,8,95448,99948,0.045023412
584,10,94890,99240,0.043833132
584,20,94944,99300,0.043867069
584,25,93384,97326,0.040503052
584,26,94494,99378,0.049145686
584,47,99786,104070,0.041164601
585,14,88152,92592,0.047952307
585,15,96324,100056,0.037299112
585,16,89694,93612,0.041853609
585,30,90312,93744,0.036610343
585,33,91332,95556,0.044204446
585,37,90468,94188,0.039495477
585,38,97350,100680,0.033075089
585,44,85572,90000,0.0492
585,46,86904,90588,0.040667638
586,23,89046,92676,0.039168717
586,37,87660,90972,0.036406806
587,11,87558,91644,0.04458557
587,13,87384,91920,0.049347258
587,15,88176,92724,0.04904879
587,17,83340,86772,0.039551929
587,24,86868,90804,0.043346108
587,45,88068,92100,0.043778502
588,11,93672,97956,0.043733921
588,16,103224,108102,0.04512405
588,17,100278,101322,0.010303784
588,18,103050,106398,0.031466757
588,20,95280,98682,0.034474372
588,22,95970,99294,0.033476343
588,30,102210,103122,0.008843894
588,33,102474,107514,0.046877616
588,37,102468,103842,0.01323164
588,41,92934,97800,0.049754601
588,46,102246,105108,0.027229136
589,0,101532,104706,0.030313449
589,1,100800,103098,0.022289472
589,6,102912,108138,0.048327138
589,7,101760,105588,0.03625412
589,8,94806,98124,0.033814357
589,9,95232,98730,0.03542996
589,12,102600,106896,0.040188595
589,14,101004,102756,0.017050099
589,16,99090,100176,0.01084092
589,17,102582,107136,0.04250672
589,22,100482,102006,0.014940298
589,23,103386,108708,0.048956839
589,25,97308,98988,0.016971754
589,40,94494,98208,0.037817693
589,42,96330,99336,0.030260933
590,3,93672,96924,0.033552061
590,11,95544,98100,0.026055046
590,17,92976,96996,0.041445008
590,18,94458,97488,0.031080748
590,19,93552,97008,0.035625928
590,20,99942,105012,0.048280197
590,21,98070,102648,0.044599018
590,22,99066,103530,0.043117937
590,29,98922,102540,0.035283792
590,34,100596,104646,0.038701909
590,38,99978,104502,0.043291037
590,39,95304,98766,0.035052548
590,45,99864,103182,0.032156772
590,46,99774,104268,0.043100472
590,47,100908,104376,0.033226029
591,7,95928,100860,0.048899465
591,26,94236,98700,0.045227964
591,33,94566,98172,0.036731451
591,40,85674,89604,0.043859649
592,21,88626,93024,0.047278122
592,26,93348,96948,0.037133309
592,29,91980,96816,0.049950421
592,30,92136,96972,0.049870066
592,44,86394,90108,0.041217206
593,26,84126,87312,0.03648983
593,43,87636,92028,0.047724606
594,0,84240,88248,0.04541746
594,20,87768,91356,0.039274924
594,22,86178,89592,0.038106081
594,24,85812,88992,0.035733549
594,39,85956,89844,0.04327501
594,42,84390,87468,0.035190012
594,45,86874,91116,0.046556038
594,49,85026,87408,0.02725151
595,18,80418,84174,0.044621855
595,31,86280,89868,0.039925224
596,1,102168,107460,0.049246231
596,4,101292,101460,0.001655825
596,8,93150,97818,0.047721278
596,13,101472,104268,0.026815514
596,14,98898,100086,0.011869792
596,16,100878,100878,0.0
596,18,95190,98634,0.034916966
596,19,101430,106212,0.045023161
596,24,101454,106524,0.047594908
596,25,101844,103680,0.017708333
596,29,95994,98910,0.029481347
596,35,102588,106914,0.040462428
596,36,98646,100074,0.014269441
596,37,94818,97776,0.030252823
596,40,101076,103566,0.024042639
596,41,102252,106542,0.040265811
596,49,92730,97524,0.049157131
597,1,99960,102252,0.022415209
597,7,93960,97392,0.035239034
597,10,101670,106848,0.048461366
597,18,101304,105240,0.037400228
597,19,101058,103866,0.027034833
597,20,101478,104226,0.026365782
597,24,100644,102834,0.021296458
597,29,101346,105792,0.042025862
597,33,100950,104298,0.032100328
597,35,103062,108042,0.046093186
597,40,100704,102984,0.022139361
597,41,100644,102186,0.01509013
597,43,97404,99420,0.02027761
597,44,93414,97512,0.042025597
597,45,92850,97146,0.044222099
598,1,96840,101688,0.047675242
598,2,99264,101754,0.024470782
598,7,96600,100992,0.043488593
598,13,92766,95544,0.029075609
598,15,95838,99930,0.040948664
598,21,99372,103476,0.039661371
598,24,94764,99516,0.047751115
598,26,97326,100008,0.026817855
598,27,97788,100452,0.026520129
598,29,95844,100140,0.04289994
598,32,97062,99666,0.026127265
598,35,95970,99522,0.035690601
598,36,96282,99066,0.028102477
598,37,99756,104088,0.04161863
598,39,96822,101730,0.048245355
598,42,101802,105840,0.038151927
598,43,101874,106842,0.046498568
598,48,94950,99210,0.04293922
599,4,96774,100104,0.033265404
599,12,95868,100902,0.049889992
599,16,94128,97050,0.030108192
599,19,94374,99054,0.047246956
599,25,96030,99546,0.035320354
599,34,93678,97698,0.041147209
599,36,93942,97056,0.03208457
599,38,97434,101784,0.042737562
599,40,97380,101856,0.043944392
600,5,90366,94884,0.047616036
600,7,90288,93876,0.038220631
600,11,83166,86904,0.04301298
600,14,89832,94476,0.049155341
600,23,90702,93948,0.034551028
600,25,92526,97254,0.048614967
600,34,85176,88272,0.035073409
601,3,86124,88836,0.030528164
601,5,82608,86244,0.042159455
601,12,85488,88716,0.03638577
601,15,85062,87000,0.022275862
601,26,87852,91008,0.03467827
601,31,87786,90768,0.032852988
601,41,86736,90492,0.041506432
601,42,86886,91380,0.049179251
601,49,84060,88200,0.046938776
602,0,86040,88800,0.031081081
602,29,83520,86892,0.038806795
602,38,82848,86136,0.038172193
602,40,84048,86916,0.032997377
603,2,79428,81780,0.028760088
603,24,81084,83196,0.025385836
603,28,84684,87852,0.036060647
604,8,80652,84660,0.04734231
604,9,76632,80244,0.045012711
604,13,81396,84480,0.036505682
604,19,83994,87168,0.036412445
604,22,83358,86244,0.033463197
604,27,80466,84180,0.044119743
604,32,82050,85152,0.036428974
604,40,78006,81744,0.045728127
605,0,97872,99516,0.016519957
605,1,100572,102984,0.023421114
605,4,101310,105696,0.041496367
605,5,100074,103662,0.034612491
605,13,101172,103650,0.023907381
605,26,100656,104268,0.034641501
605,27,100206,100206,0.0
605,28,92796,96972,0.043063977
605,29,93312,97614,0.044071547
605,30,100872,104148,0.031455237
605,35,101526,106506,0.046757929
605,40,99432,100368,0.009325681
605,41,101184,102930,0.016962985
605,45,99258,99618,0.003613805
605,46,96270,99012,0.027693613
605,47,93624,97554,0.04028538
605,49,92340,96936,0.047412726
606,10,100398,105378,0.047258441
606,15,101232,103332,0.020322843
606,17,90834,94968,0.043530452
606,18,89130,93000,0.041612903
606,23,99420,101664,0.02207271
606,25,100872,103272,0.0232396
606,27,100002,102192,0.021430249
606,30,100374,105396,0.047648867
606,33,94110,97590,0.035659391
606,37,100356,104304,0.037850897
606,40,100092,101940,0.018128311
606,41,101178,103254,0.020105759
606,42,100068,104040,0.038177624
606,46,99132,102354,0.031478985
606,48,100464,105558,0.04825783
607,2,98196,102936,0.04604803
607,12,96090,99594,0.035182842
607,13,96984,100296,0.033022254
